record_date,account_type,transaction_type,transaction_catg,transaction_catg_desc,transaction_today_amt,transaction_mtd_amt,transaction_fytd_amt,table_nbr,table_nm,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2024-07-02,Treasury General Account (TGA),Withdrawals,Taxes - Business Tax Refunds (EFT),null,79,149,14634,II,Deposits and Withdrawals of Operating Cash,139,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Taxes - Individual Tax Refunds (EFT),null,70,152,286201,II,Deposits and Withdrawals of Operating Cash,140,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,ESF - Economic Recovery Programs,null,0,0,-8411,II,Deposits and Withdrawals of Operating Cash,141,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Dept of Veterans Affairs (VA),null,392,861,69327,II,Deposits and Withdrawals of Operating Cash,142,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,VA - Benefits,null,-4,13688,134663,II,Deposits and Withdrawals of Operating Cash,143,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,District of Columbia,null,25,33,347,II,Deposits and Withdrawals of Operating Cash,144,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Environmental Protection Agency (EPA),null,24,44,10878,II,Deposits and Withdrawals of Operating Cash,145,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Export-Import Bank,null,0,5,459,II,Deposits and Withdrawals of Operating Cash,146,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Federal Communications Commission (FCC),null,9,9,8538,II,Deposits and Withdrawals of Operating Cash,147,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,FCC - Universal Service Fund,null,0,0,6413,II,Deposits and Withdrawals of Operating Cash,148,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Federal Deposit Insurance Corp (FDIC),null,2,3,66553,II,Deposits and Withdrawals of Operating Cash,149,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Federal Retirement Thrift Savings Plan,null,323,372,43737,II,Deposits and Withdrawals of Operating Cash,150,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Federal Salaries (EFT),null,86,734,176889,II,Deposits and Withdrawals of Operating Cash,151,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Federal Trade Commission (FTC),null,1,1,423,II,Deposits and Withdrawals of Operating Cash,152,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,General Services Administration (GSA),null,198,744,27072,II,Deposits and Withdrawals of Operating Cash,153,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Independent Agencies - misc,null,175,181,5169,II,Deposits and Withdrawals of Operating Cash,154,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Interest on Treasury Securities,null,7,15365,367040,II,Deposits and Withdrawals of Operating Cash,155,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,International Monetary Fund (IMF),null,46,46,4656,II,Deposits and Withdrawals of Operating Cash,156,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Int'l Assistance Programs (IAP) - misc,null,1,1,573,II,Deposits and Withdrawals of Operating Cash,157,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,IAP - Agency for Int'l Development (AID),null,46,124,15270,II,Deposits and Withdrawals of Operating Cash,158,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,IAP - Foreign Military Sales,null,94,113,23040,II,Deposits and Withdrawals of Operating Cash,159,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,IAP - Multilateral Assistance,null,0,0,2298,II,Deposits and Withdrawals of Operating Cash,160,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,IAP - US Int'l Devlop Finance Corp (DFC),null,1,1,2434,II,Deposits and Withdrawals of Operating Cash,161,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Judicial Branch - Courts,null,7,12,1911,II,Deposits and Withdrawals of Operating Cash,162,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Legislative Branch - misc,null,9,11,1366,II,Deposits and Withdrawals of Operating Cash,163,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Legislative Branch - Library of Congress,null,4,10,486,II,Deposits and Withdrawals of Operating Cash,164,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,NASA,null,186,186,17062,II,Deposits and Withdrawals of Operating Cash,165,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,National Credit Union Admin (NCUA),null,0,0,467,II,Deposits and Withdrawals of Operating Cash,166,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,National Science Foundation (NSF),null,32,176,6275,II,Deposits and Withdrawals of Operating Cash,167,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Office of Personnel Mgmt (OPM) - misc,null,9,9,410,II,Deposits and Withdrawals of Operating Cash,168,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,OPM - Civil Serv Retirement & Disability,null,0,7060,70738,II,Deposits and Withdrawals of Operating Cash,169,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,OPM - Federal Employee Insurance Payment,null,264,514,77696,II,Deposits and Withdrawals of Operating Cash,170,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Railroad Retirement Board (RRB) - misc,null,0,1,44,II,Deposits and Withdrawals of Operating Cash,171,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,RRB - Benefit Payments,null,1,1277,12835,II,Deposits and Withdrawals of Operating Cash,172,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Securities and Exchange Commission (SEC),null,3,3,1272,II,Deposits and Withdrawals of Operating Cash,173,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Small Business Administration (SBA),null,36,53,5260,II,Deposits and Withdrawals of Operating Cash,174,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Social Security Admin (SSA) - misc,null,26,36,3910,II,Deposits and Withdrawals of Operating Cash,175,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,SSA - Benefits Payments,null,88,406,963798,II,Deposits and Withdrawals of Operating Cash,176,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,SSA - Supplemental Security Income,null,124,5005,46495,II,Deposits and Withdrawals of Operating Cash,177,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,United States Postal Service (USPS),null,405,555,33805,II,Deposits and Withdrawals of Operating Cash,178,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,US Army Corps of Engineers,null,0,0,19315,II,Deposits and Withdrawals of Operating Cash,179,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Unclassified,null,1158,2090,179801,II,Deposits and Withdrawals of Operating Cash,180,2024,4,2024,3,07,02
2024-07-02,Treasury General Account (TGA),Withdrawals,Public Debt Cash Redemp. (Table IIIB),null,211752,343998,20626415,II,Deposits and Withdrawals of Operating Cash,182,2024,4,2024,3,07,02
2024-07-02,Treasury General Account Total Withdrawals,Withdrawals,null,null,226320,491682,26087920,II,Deposits and Withdrawals of Operating Cash,183,2024,4,2024,3,07,02
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Agriculture (USDA) - misc,null,77,94,2896,II,Deposits and Withdrawals of Operating Cash,1,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,USDA - Commodity Credit Corporation,null,39,99,5690,II,Deposits and Withdrawals of Operating Cash,2,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,USDA - Federal Crop Insurance Corp Fund,null,0,0,3121,II,Deposits and Withdrawals of Operating Cash,3,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,USDA - Loan Repayments,null,16,567,7223,II,Deposits and Withdrawals of Operating Cash,4,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Commerce (DOC),null,15,53,3791,II,Deposits and Withdrawals of Operating Cash,5,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Defense (DoD),null,50,208,12152,II,Deposits and Withdrawals of Operating Cash,6,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Education (ED),null,179,727,48404,II,Deposits and Withdrawals of Operating Cash,7,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Energy (DOE),null,28,100,6397,II,Deposits and Withdrawals of Operating Cash,8,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Health & Human Serv (HHS) - misc,null,16,42,4856,II,Deposits and Withdrawals of Operating Cash,9,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,HHS - Marketplace Receipts,null,0,2,424,II,Deposits and Withdrawals of Operating Cash,10,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,HHS - Medicare Premiums,null,103,440,42296,II,Deposits and Withdrawals of Operating Cash,11,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Homeland Security (DHS) - misc,null,42,150,5365,II,Deposits and Withdrawals of Operating Cash,12,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DHS - Customs and Certain Excise Taxes,null,151,418,69705,II,Deposits and Withdrawals of Operating Cash,13,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DHS - Fed Emergency Mgmt Agency (FEMA),null,20,61,2515,II,Deposits and Withdrawals of Operating Cash,14,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DHS - Seized Assets,null,4,9,1515,II,Deposits and Withdrawals of Operating Cash,15,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DHS - Transportation Security Admn (TSA),null,1,7,3619,II,Deposits and Withdrawals of Operating Cash,16,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Housing & Urban Dev (HUD) - misc,null,4,18,4541,II,Deposits and Withdrawals of Operating Cash,17,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,HUD - Federal Housing Admin (FHA),null,108,294,16386,II,Deposits and Withdrawals of Operating Cash,18,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Interior (DOI) - misc,null,4,17,1419,II,Deposits and Withdrawals of Operating Cash,19,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DOI - Fish and Wildlife and Parks,null,7,17,522,II,Deposits and Withdrawals of Operating Cash,20,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DOI - Gas and Oil Lease Sales Proceeds,null,5,397,12418,II,Deposits and Withdrawals of Operating Cash,21,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DOI - Land and Minerals Management,null,15,19,696,II,Deposits and Withdrawals of Operating Cash,22,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DOI - Water and Science,null,8,13,692,II,Deposits and Withdrawals of Operating Cash,23,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Justice (DOJ),null,19,97,10333,II,Deposits and Withdrawals of Operating Cash,24,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Labor (DOL) - misc,null,2,6,408,II,Deposits and Withdrawals of Operating Cash,25,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,DOL - Pension Benefit Guaranty Corp.,null,10,17,8846,II,Deposits and Withdrawals of Operating Cash,26,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of State (DOS),null,19,50,2584,II,Deposits and Withdrawals of Operating Cash,27,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Transportation (DOT),null,11,126,1984,II,Deposits and Withdrawals of Operating Cash,28,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Treasury (TREAS) - misc,null,2,4,1978,II,Deposits and Withdrawals of Operating Cash,29,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,TREAS - Bureau of Engraving and Printing,null,0,0,911,II,Deposits and Withdrawals of Operating Cash,30,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,TREAS - Comptroller of the Currency,null,0,0,904,II,Deposits and Withdrawals of Operating Cash,31,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,TREAS - Federal Financing Bank,null,0,7,1633,II,Deposits and Withdrawals of Operating Cash,32,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,TREAS - GSE Proceeds,null,0,1,4865,II,Deposits and Withdrawals of Operating Cash,33,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,TREAS - United States Mint,null,2,37,3102,II,Deposits and Withdrawals of Operating Cash,34,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Corporate Income,null,301,1507,407958,II,Deposits and Withdrawals of Operating Cash,35,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Estate and Gift,null,91,204,20413,II,Deposits and Withdrawals of Operating Cash,36,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Federal Unemployment (FUTA),null,4,11,7380,II,Deposits and Withdrawals of Operating Cash,37,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,"Taxes - IRS Collected Estate, Gift, misc",null,5,14,5163,II,Deposits and Withdrawals of Operating Cash,38,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Miscellaneous Excise,null,44,108,65720,II,Deposits and Withdrawals of Operating Cash,39,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Non Withheld Ind/SECA Electronic,null,415,1642,499473,II,Deposits and Withdrawals of Operating Cash,40,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Non Withheld Ind/SECA Other,null,1006,2056,399203,II,Deposits and Withdrawals of Operating Cash,41,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Railroad Retirement,null,4,67,5188,II,Deposits and Withdrawals of Operating Cash,42,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Taxes - Withheld Individual/FICA,null,13363,60368,2517103,II,Deposits and Withdrawals of Operating Cash,43,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Dept of Veterans Affairs (VA),null,50,147,5707,II,Deposits and Withdrawals of Operating Cash,44,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,District of Columbia,null,0,0,283,II,Deposits and Withdrawals of Operating Cash,45,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Environmental Protection Agency (EPA),null,1,11,389,II,Deposits and Withdrawals of Operating Cash,46,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Export-Import Bank,null,0,1,1378,II,Deposits and Withdrawals of Operating Cash,47,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Federal Communications Commission (FCC),null,3,6,1242,II,Deposits and Withdrawals of Operating Cash,48,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,FCC - Universal Service Fund,null,7,15,6312,II,Deposits and Withdrawals of Operating Cash,49,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Federal Deposit Insurance Corp (FDIC),null,0,6,62431,II,Deposits and Withdrawals of Operating Cash,50,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Federal Reserve Earnings,null,75,75,2238,II,Deposits and Withdrawals of Operating Cash,51,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Federal Retirement Thrift Savings Plan,null,24,309,24967,II,Deposits and Withdrawals of Operating Cash,52,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Federal Trade Commission (FTC),null,17,21,520,II,Deposits and Withdrawals of Operating Cash,53,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,General Services Administration (GSA),null,9,32,2081,II,Deposits and Withdrawals of Operating Cash,54,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Independent Agencies - misc,null,11,42,3831,II,Deposits and Withdrawals of Operating Cash,55,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,International Monetary Fund (IMF),null,31,51,7323,II,Deposits and Withdrawals of Operating Cash,56,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Int'l Assistance Programs (IAP) - misc,null,0,0,4,II,Deposits and Withdrawals of Operating Cash,57,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,IAP - Agency for Int'l Development (AID),null,0,3,137,II,Deposits and Withdrawals of Operating Cash,58,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,IAP - Foreign Military Sales,null,9,1973,39100,II,Deposits and Withdrawals of Operating Cash,59,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,IAP - US Int'l Devlop Finance Corp (DFC),null,3,8,1640,II,Deposits and Withdrawals of Operating Cash,60,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Judicial Branch - Courts,null,3,11,1687,II,Deposits and Withdrawals of Operating Cash,61,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Legislative Branch - misc,null,0,1,44,II,Deposits and Withdrawals of Operating Cash,62,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Legislative Branch - Library of Congress,null,0,1,159,II,Deposits and Withdrawals of Operating Cash,63,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,National Credit Union Admin (NCUA),null,0,0,931,II,Deposits and Withdrawals of Operating Cash,64,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,National Science Foundation (NSF),null,0,0,64,II,Deposits and Withdrawals of Operating Cash,65,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Office of Personnel Mgmt (OPM) - misc,null,0,0,6,II,Deposits and Withdrawals of Operating Cash,66,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,OPM - Federal Employee Insurance Receipt,null,5,13,3380,II,Deposits and Withdrawals of Operating Cash,67,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,RRB - Natl Railroad Retirement Inv Trust,null,0,182,1001,II,Deposits and Withdrawals of Operating Cash,68,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,RRB - Unemployment Insurance,null,0,0,168,II,Deposits and Withdrawals of Operating Cash,69,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Securities and Exchange Commission (SEC),null,1,3,2058,II,Deposits and Withdrawals of Operating Cash,70,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Small Business Administration (SBA),null,105,409,17885,II,Deposits and Withdrawals of Operating Cash,71,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Social Security Admin (SSA) - misc,null,14,26,735,II,Deposits and Withdrawals of Operating Cash,72,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,SSA - Supplemental Security Income,null,0,1,2728,II,Deposits and Withdrawals of Operating Cash,73,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,State Unemployment Insurance Deposits,null,16,53,34460,II,Deposits and Withdrawals of Operating Cash,74,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,United States Postal Service (USPS),null,364,1242,74611,II,Deposits and Withdrawals of Operating Cash,75,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,US Army Corps of Engineers,null,6,8,1128,II,Deposits and Withdrawals of Operating Cash,76,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Unclassified - Deposits,null,9,30,2031,II,Deposits and Withdrawals of Operating Cash,77,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Deposits,Public Debt Cash Issues (Table IIIB),null,2800,427438,21694891,II,Deposits and Withdrawals of Operating Cash,79,2024,4,2024,3,07,03
2024-07-03,Treasury General Account Total Deposits,Deposits,null,null,19754,502192,26219339,II,Deposits and Withdrawals of Operating Cash,80,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Corporation for Public Broadcasting,null,0,0,585,II,Deposits and Withdrawals of Operating Cash,81,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Agriculture (USDA) - misc,null,77,299,20487,II,Deposits and Withdrawals of Operating Cash,82,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Child Nutrition,null,48,102,24871,II,Deposits and Withdrawals of Operating Cash,83,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Commodity Credit Corporation,null,3,15,8978,II,Deposits and Withdrawals of Operating Cash,84,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Federal Crop Insurance Corp Fund,null,10,74,14552,II,Deposits and Withdrawals of Operating Cash,85,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Loan Payments,null,46,105,9897,II,Deposits and Withdrawals of Operating Cash,86,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Other Farm Service,null,0,9,3912,II,Deposits and Withdrawals of Operating Cash,87,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Supp Nutrition Assist Prog (SNAP),null,295,1021,80945,II,Deposits and Withdrawals of Operating Cash,88,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,USDA - Supp Nutrition Assist Prog (WIC),null,46,109,5504,II,Deposits and Withdrawals of Operating Cash,89,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Commerce (DOC),null,32,88,7064,II,Deposits and Withdrawals of Operating Cash,90,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Defense (DoD) - misc,null,1338,4141,338925,II,Deposits and Withdrawals of Operating Cash,91,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DoD - Military Active Duty Pay,null,18,4472,74314,II,Deposits and Withdrawals of Operating Cash,92,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DoD - Military Retirement,null,1,5779,52348,II,Deposits and Withdrawals of Operating Cash,93,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Education (ED),null,577,1450,182828,II,Deposits and Withdrawals of Operating Cash,94,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Energy (DOE),null,300,678,44639,II,Deposits and Withdrawals of Operating Cash,95,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Health & Human Serv (HHS) - misc,null,84,145,7178,II,Deposits and Withdrawals of Operating Cash,96,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Centers for Disease Control (CDC),null,62,167,12872,II,Deposits and Withdrawals of Operating Cash,97,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Federal Hospital Insr Trust Fund,null,946,24485,319991,II,Deposits and Withdrawals of Operating Cash,98,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Federal Supple Med Insr Trust Fund,null,904,35216,404752,II,Deposits and Withdrawals of Operating Cash,99,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Grants to States for Medicaid,null,3234,7123,464507,II,Deposits and Withdrawals of Operating Cash,100,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Health Resources & Services Admin,null,54,155,10700,II,Deposits and Withdrawals of Operating Cash,101,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Indian Health Service,null,13,20,7085,II,Deposits and Withdrawals of Operating Cash,102,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Marketplace Payments,null,0,0,93093,II,Deposits and Withdrawals of Operating Cash,103,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Medicare Prescription Drugs,null,0,12023,93250,II,Deposits and Withdrawals of Operating Cash,104,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - National Institutes of Health,null,220,487,33605,II,Deposits and Withdrawals of Operating Cash,105,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Other Public Health Services,null,35,89,8809,II,Deposits and Withdrawals of Operating Cash,106,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Othr Admin for Children & Families,null,87,302,22185,II,Deposits and Withdrawals of Operating Cash,107,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Othr Cent Medicare & Medicaid Serv,null,77,764,26536,II,Deposits and Withdrawals of Operating Cash,108,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Payments to States,null,279,451,26174,II,Deposits and Withdrawals of Operating Cash,109,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HHS - Temp Assistance for Needy Families,null,222,361,13356,II,Deposits and Withdrawals of Operating Cash,110,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Homeland Security (DHS) - misc,null,48,168,12725,II,Deposits and Withdrawals of Operating Cash,111,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DHS - Customs & Border Protection (CBP),null,14,42,7870,II,Deposits and Withdrawals of Operating Cash,112,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DHS - Fed Emergency Mgmt Agency (FEMA),null,88,263,24170,II,Deposits and Withdrawals of Operating Cash,113,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DHS - Transportation Security Admn (TSA),null,3,17,1910,II,Deposits and Withdrawals of Operating Cash,114,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Housing & Urban Dev (HUD) - misc,null,181,4592,64580,II,Deposits and Withdrawals of Operating Cash,115,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,HUD - Federal Housing Admin (FHA),null,324,427,13621,II,Deposits and Withdrawals of Operating Cash,116,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Interior (DOI) - misc,null,98,166,13242,II,Deposits and Withdrawals of Operating Cash,117,2024,4,2024,3,07,03
